time,note,velocity,duration
52200,86,70,120
52320,81,76,120
52440,84,63,120
52560,78,70,120
52680,74,62,120
52800,69,60,120
52920,74,75,120
53040,78,58,120
53160,84,58,120
53280,77,62,120
53400,74,52,120
53520,69,56,120
53640,72,52,120
53760,83,75,120
53880,81,63,120
54000,79,66,120
54120,77,69,120
54240,76,70,120
54360,74,73,120
54480,72,75,120
54600,71,78,120
54720,71,88,1440
54840,95,78,120
54960,88,74,120
55080,84,70,120
55200,79,76,120
55320,83,63,120
55440,76,70,120
55560,72,62,120
55680,67,60,120
55800,72,75,120
55920,76,58,120
56040,83,58,120
56160,76,62,120
56280,72,52,120
56400,65,56,120
56520,71,52,120
56640,81,75,120
56760,79,63,120
56880,77,66,120
57000,76,69,120
57120,74,70,120
57240,72,73,120
57360,71,75,120
57480,69,78,120
57600,69,88,840
57720,93,78,120
57840,86,73,120
57960,83,70,120
58080,77,79,120
58200,79,66,120
58320,81,70,120
58440,83,72,120
58560,84,73,120
58680,86,76,120
58800,88,78,120
58920,89,79,120
59040,91,86,480
59160,86,74,120
59280,83,79,120
59400,76,66,120
59520,79,73,120
59640,74,61,120
59760,71,68,120
59880,67,55,120
60000,69,71,120
60120,72,67,120
60240,79,75,120
60360,76,70,120
60480,89,89,480
60600,84,78,120
60720,81,84,120
60840,74,70,120
60960,77,77,120
61080,72,63,120
61200,69,71,120
61320,65,58,120
61440,67,67,120
61560,71,62,120
61680,77,69,120
61800,74,64,120
61920,88,88,480
62040,83,78,120
62160,79,84,120
62280,72,70,120
62400,76,77,120
62520,71,63,120
62640,67,71,120
62760,64,58,120
62880,65,67,120
63000,69,62,120
63120,76,69,120
63240,72,64,120
63360,86,89,480
63480,81,78,120
63600,77,84,120
63720,71,70,120
63840,74,77,120
63960,69,63,120
64080,65,71,120
64200,62,58,120
64320,65,68,120
64440,69,63,120
64560,74,70,120
64680,71,66,120
64800,87,93,480
64920,81,79,120
65040,78,86,120
65160,71,72,120
65280,75,80,120
65400,69,65,120
65520,66,74,120
65640,63,61,120
65760,66,70,120
65880,69,65,120
66000,75,73,120
66120,71,68,120
66240,88,92,480
66360,80,78,120
66480,76,87,120
66600,71,73,120
66720,76,81,120
66840,68,68,120
66960,64,76,120
67080,59,68,120
67200,64,76,120
67320,68,73,120
67440,71,80,120
67560,76,76,120
67680,83,80,120
67800,88,84,120
67920,92,87,120
68040,95,90,120
68160,100,92,480
68640,67,91,480
68880,43,107,240
69120,76,99,1440
69240,100,89,120
69360,96,85,120
69480,91,80,120
69600,84,87,120
69720,88,77,120
69840,84,82,120
69960,79,75,120
70080,64,88,120
70200,79,79,120
70320,84,72,120
70440,88,72,120
70560,84,89,120
70680,79,66,120
70800,72,72,120
70920,74,67,120
71040,88,79,120
71160,86,67,120
71280,84,69,120
71400,83,73,120
71520,81,73,120
71640,79,77,120
71760,77,78,120
71880,76,80,120
72000,77,99,1440
72120,101,89,120
72240,96,85,120
72360,93,80,120
72480,84,87,120
72600,89,77,120
72720,84,82,120
72840,81,75,120
72960,65,88,120
73080,81,79,120
73200,84,72,120
73320,88,72,120
73440,81,89,120
73560,78,66,120
73680,72,72,120
73800,74,67,120
73920,88,79,120
74040,86,67,120
74160,84,69,120
74280,83,73,120
74400,81,73,120
74520,79,77,120
74640,78,78,120
74760,76,80,120
74880,74,94,1440
75000,98,84,120
75120,95,79,120
75240,91,75,120
75360,83,82,120
75480,86,73,120
75600,83,78,120
75720,78,71,120
75840,62,83,120
75960,76,75,120
76080,79,68,120
76200,86,68,120
76320,81,84,120
76440,78,62,120
76560,71,68,120
76680,72,63,120
76800,86,75,120
76920,84,63,120
77040,83,65,120
77160,81,69,120
77280,79,69,120
77400,78,73,120
77520,76,73,120
77640,74,75,120
77760,74,89,1440
77880,98,79,120
78000,92,75,120
78120,89,71,120
78240,84,78,120
78360,86,69,120
78480,80,74,120
78600,77,66,120
78720,72,62,120
78840,77,71,120
78960,80,64,120
79080,86,64,120
79200,79,80,120
79320,77,59,120
79440,71,64,120
79560,72,60,120
79680,86,71,120
79800,84,62,120
79920,83,59,120
80040,81,57,120
80160,79,54,120
80280,77,52,120
80400,76,49,120
80520,74,46,120
80640,76,51,1440
80760,100,45,120
80880,96,43,120
81000,91,41,120
81120,84,45,120
81240,88,40,120
81360,84,43,120
81480,79,38,120
81600,64,46,120
81720,79,41,120
81840,84,38,120
81960,88,38,120
82080,84,47,120
82200,79,35,120
82320,72,38,120
82440,74,36,120
82560,88,54,120
82680,86,45,120
82800,84,46,120
82920,83,50,120
83040,81,50,120
83160,79,54,120
83280,77,54,120
83400,76,55,120
83520,77,61,1440
83640,101,54,120
83760,96,51,120
83880,93,49,120
84000,84,54,120
84120,89,47,120
84240,84,51,120
84360,81,45,120
84480,65,55,120
84600,81,49,120
84720,84,45,120
84840,88,45,120
84960,81,56,120
85080,78,41,120
85200,72,45,120
85320,76,43,120
85440,69,51,120
85560,66,44,120
85680,60,45,120
85800,62,47,120
85920,63,53,120
86040,60,54,120
86160,54,56,120
86280,48,59,120
86400,43,67,360
86520,98,65,120
86640,96,61,120
86760,91,59,120
86880,84,64,120
87000,86,58,120
87120,84,61,120
87240,79,55,120
87360,72,51,120
87480,79,60,120
87600,84,56,120
87720,86,56,120
87840,83,69,120
87960,79,50,120
88080,71,56,120
88200,72,53,120
88320,74,73,120
88440,76,62,120
88560,77,63,120
88680,79,67,120
88800,81,68,120
88920,83,74,120
89040,84,75,120
89160,86,76,120
89280,42,75,1440
89400,98,72,120
89520,96,67,120
89640,93,65,120
89760,84,71,120
89880,86,64,120
90000,84,68,120
90120,81,61,120
90240,72,56,120
90360,81,66,120
90480,84,62,120
90600,87,62,120
90720,84,75,120
90840,81,55,120
90960,72,62,120
91080,74,57,120
91200,75,80,120
91320,77,68,120
91440,79,69,120
91560,81,74,120
91680,83,75,120
91800,84,81,120
91920,86,83,120
92040,87,84,120
92160,83,84,600
92165,88,84,715
92280,100,83,120
92400,95,78,120
92520,92,75,120
92640,52,83,120
92760,47,75,120
92880,83,78,120
93000,59,75,120
93120,71,64,120
93240,80,75,120
93360,83,70,120
93480,88,70,120
93600,83,85,120
93720,80,62,120
93840,76,70,120
93960,78,64,120
94080,80,90,120
94200,81,77,120
94320,83,78,120
94440,84,83,120
94560,86,83,120
94680,88,90,120
94800,90,92,120
94920,92,93,120
95040,93,95,480
95160,101,85,120
95280,96,81,120
95400,48,77,120
95520,53,86,120
95640,50,77,120
95760,84,80,120
95880,60,78,120
96000,74,68,120
96120,81,78,120
96240,84,72,120
96360,89,72,120
96480,83,67,120
96600,84,62,120
96720,83,69,120
96840,84,68,120
96960,83,72,120
97080,84,68,120
97200,83,74,120
97320,84,70,120
97440,83,77,80
97520,84,74,80
97560,50,73,120
97600,83,73,80
97680,81,80,120
97800,83,76,120
97920,84,94,600
98040,100,84,120
98160,96,80,120
98280,91,76,120
98400,52,80,120
98520,88,73,120
98640,84,78,120
98760,79,72,120
98880,64,80,120
99000,82,75,120
99120,91,69,120
99240,90,69,120
99360,84,77,120
99480,79,64,120
99600,76,69,120
99720,78,77,480
99840,72,72,120
99960,69,65,120
100080,63,67,120
100200,77,74,480
100320,71,68,120
100440,68,59,120
100560,62,67,120
100680,77,57,120
100800,36,88,120
100920,100,79,120
101040,96,75,120
101160,91,71,120
101280,84,77,120
101400,88,70,120
101520,84,74,120
101640,79,68,120
101760,72,62,120
101880,79,72,120
102000,84,65,120
102120,87,65,120
102240,84,73,120
102360,78,60,120
102480,72,65,120
102600,75,73,480
102720,69,68,120
102840,66,61,120
102960,60,63,120
103080,74,70,480
103200,68,63,120
103320,65,59,120
103440,59,63,120
103560,74,58,120
103680,43,91,360
103800,97,75,120
103920,91,71,120
104040,88,67,120
104160,82,74,120
104280,85,66,120
104400,79,71,120
104520,76,63,120
104640,70,59,120
104760,76,68,120
104880,79,62,120
105000,85,62,120
105120,78,69,120
105240,75,57,120
105360,69,62,120
105480,73,70,480
105600,66,61,120
105720,63,54,120
105840,57,54,120
105960,72,65,480
106080,66,60,120
106200,63,53,120
106320,57,57,120
106440,72,52,120
106560,43,85,1440
106680,96,71,120
106800,89,68,120
106920,86,66,120
107040,80,73,120
107160,84,66,120
107280,77,72,120
107400,74,65,120
107520,68,62,120
107640,74,72,120
107760,77,67,120
107880,84,68,120
108000,77,77,120
108120,74,63,120
108240,68,70,120
108360,72,78,480
108480,65,74,120
108600,62,69,120
108720,56,72,120
108840,71,84,480
108960,65,77,120
109080,62,80,120
109200,55,84,120
109320,71,87,120
109440,36,98,1440
109560,96,85,120
109680,91,82,120
109800,88,77,120
109920,79,83,120
110040,84,76,120
110160,79,81,120
110280,76,74,120
110400,67,68,120
110520,76,78,120
110640,79,73,120
110760,84,73,120
110880,79,81,120
111000,76,66,120
111120,67,73,120
111240,72,81,120
111360,67,76,120
111480,64,69,120
111600,55,72,120
111720,60,83,120
111840,55,73,120
111960,52,66,120
112080,43,72,120
112200,48,66,120
112320,36,96,1440
